,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
14,9.625,17.073333333333334,34.156666666666666,17.703333333333337,17.145,17.173333333333336,20.8,29.885,35.755,21.813333333333333,16.296666666666667,32.285,29.082500000000003,43.25,22.25333333333333,27.820000000000004,31.0925,35.45,30.6725,13.246666666666668,11.55,21.28,18.97666666666667,18.87333333333333,12.645
15,8.415,15.313333333333333,31.47,25.44,16.045,16.213333333333335,17.37,32.095,35.3625,21.183333333333334,23.649999999999995,33.559999999999995,33.32,34.917500000000004,17.62,25.24666666666667,27.625,29.365,27.262500000000003,16.763333333333332,15.8,16.459999999999997,23.69666666666667,26.96,9.6
16,12.044999999999998,14.05,26.116666666666664,24.856666666666666,15.3,18.593333333333334,22.4525,34.2275,39.3525,19.596666666666668,20.966666666666665,34.2975,34.2775,30.405,17.84,24.006666666666664,26.620000000000005,31.977500000000003,24.977500000000003,14.906666666666668,16.05,16.723333333333333,18.83,23.32333333333333,20.365
17,13.8,25.12333333333333,28.26333333333333,21.680000000000003,14.075,13.016666666666666,29.1875,31.5525,38.02,19.866666666666667,26.34,33.7,33.085,33.7675,20.80666666666667,21.703333333333333,27.825,36.14,20.8525,18.04,15.34,21.046666666666667,21.683333333333334,26.426666666666662,15.43
18,11.665,24.58333333333333,31.586666666666662,18.98333333333333,11.73,15.863333333333337,27.69,32.305,35.8575,22.50666666666667,26.866666666666664,34.01,31.02,32.9725,18.926666666666662,17.756666666666668,28.2825,40.432500000000005,19.04,18.16,12.03,24.903333333333336,22.02,19.540000000000003,8.8
19,14.94,23.60333333333333,32.07666666666667,22.72333333333333,11.775,18.96333333333333,25.135,30.69,34.275,20.07,23.686666666666667,39.085,33.735,38.7675,19.81,19.46333333333333,32.0475,36.61,24.68,17.503333333333334,13.919999999999998,22.540000000000003,21.92333333333333,17.209999999999997,3.79
20,18.41,25.86,28.826666666666668,20.46333333333333,13.29,24.50333333333333,24.5575,29.81,32.98,14.413333333333334,24.063333333333333,35.37,40.3675,33.7225,29.13,21.416666666666668,29.805,36.7175,25.2875,19.03,13.17,25.436666666666667,23.07333333333333,16.746666666666666,10.395
21,17.285,25.506666666666664,25.40333333333333,16.496666666666666,8.7,19.916666666666668,28.5875,29.19,35.364999999999995,21.53333333333333,23.486666666666668,43.5425,38.41,37.9975,21.973333333333333,23.903333333333336,32.1175,35.875,30.4175,21.093333333333334,9.8,21.876666666666665,19.02,19.88333333333333,10.545
22,11.68,34.72333333333333,30.186666666666667,22.83,10.715,20.263333333333332,28.735,33.0325,27.495,24.040000000000003,30.85333333333333,37.3275,33.45,34.29,25.39333333333333,24.346666666666664,31.715000000000003,37.120000000000005,29.297500000000003,29.48,9.905,22.44,29.096666666666664,24.666666666666668,9.705
23,15.99,35.1,25.126666666666665,20.343333333333334,16.875,16.09,26.9625,38.8075,39.6875,17.223333333333333,22.95,44.2725,34.8025,31.6625,27.55,21.23,35.462500000000006,42.22,35.155,22.563333333333333,13.585,23.06,22.39333333333333,19.19,16.490000000000002
24,14.265,32.346666666666664,28.236666666666665,25.41,17.715,18.766666666666666,24.71,34.715,39.28,19.043333333333333,26.926666666666662,38.7375,35.76,31.2625,33.70333333333334,25.013333333333332,28.94,39.915,27.8725,25.44666666666667,11.53,21.73,26.813333333333333,22.676666666666662,7.52
25,6.890000000000001,26.686666666666667,24.293333333333333,19.93,15.145,18.22,25.395,38.0325,34.0725,21.83,24.99666666666667,37.805,35.197500000000005,32.655,33.14333333333334,21.65333333333333,26.7675,42.1075,23.795,19.12,18.7,14.686666666666666,24.03,20.1,13.85
26,8.71,22.543333333333333,24.30333333333333,15.733333333333334,17.545,17.05,26.71,39.94,33.4375,30.47,23.03,41.995000000000005,32.245000000000005,28.2975,34.263333333333335,21.11,28.67,38.23,29.762500000000003,17.116666666666664,14.295000000000002,17.76,27.590000000000003,19.436666666666667,16.63
27,9.93,22.026666666666667,22.91,15.65,17.515,16.236666666666668,26.6775,37.6775,32.7525,27.536666666666665,22.7,39.985,36.9775,27.49,32.29333333333333,18.326666666666668,29.0475,35.5525,30.4225,18.16,10.14,17.176666666666666,27.64333333333333,17.41333333333333,10.11
28,11.645,22.673333333333336,20.67333333333333,20.14666666666667,10.035,14.623333333333331,31.1275,34.2275,36.8975,22.15,22.08333333333333,33.71,33.0225,36.91,28.50666666666667,19.8,35.255,37.13,24.1575,15.023333333333332,9.41,14.816666666666665,25.49666666666667,21.473333333333333,7.095
29,10.005,25.48,18.36,22.52,13.52,19.686666666666667,24.76,33.752500000000005,34.8275,20.883333333333336,23.08,31.7475,38.5975,31.27,32.87,23.286666666666665,29.305,41.9775,18.5775,16.63,11.28,11.063333333333333,28.263333333333332,21.206666666666667,12.265
30,10.89,20.676666666666662,16.223333333333333,24.043333333333333,9.405,16.87,31.335,28.565,41.9625,22.64,23.793333333333337,39.5125,31.945,39.8125,30.12333333333333,23.656666666666663,30.52,37.75750000000001,23.090000000000003,22.736666666666665,13.63,12.443333333333332,26.860000000000003,21.42333333333333,11.385
31,8.120000000000001,20.036666666666665,26.406666666666663,15.93,8.365,21.086666666666662,29.8775,31.175,40.71,23.036666666666665,31.01,33.175,35.13,35.685,34.916666666666664,19.88333333333333,28.2575,35.2825,18.12,22.09,13.225,20.55666666666667,29.87333333333333,26.540000000000003,14.425
32,10.035,20.826666666666668,25.14,12.97,8.995000000000001,19.21,29.815,36.1325,33.965,24.50666666666667,26.24666666666667,32.03,41.6575,41.59,25.19666666666667,21.48,24.0025,30.7,31.555,15.656666666666666,9.345,23.40333333333333,28.72,20.986666666666668,15.015
33,13.42,25.413333333333338,24.05,18.43,8.82,21.076666666666668,27.85,38.3875,29.8625,27.14,26.426666666666662,30.425000000000004,35.989999999999995,39.42,27.46666666666667,22.399999999999995,22.565,32.39,31.92,24.5,11.01,26.50333333333333,36.56,23.27333333333333,14.29
34,7.29,23.666666666666668,25.02333333333333,16.096666666666668,20.14,20.826666666666668,29.0025,39.2175,33.1825,23.46,15.876666666666669,35.315,38.2175,41.682500000000005,25.05333333333333,19.13,32.305,37.7025,42.265,21.183333333333334,10.2,19.72,34.17333333333334,20.52,14.565
35,14.695,24.636666666666667,29.596666666666664,23.53,12.395,14.976666666666668,26.72,37.1625,33.875,27.6,17.95,39.59,33.6425,42.5175,29.403333333333336,19.25333333333333,33.9925,33.0375,42.05,22.08,11.79,23.116666666666664,42.14333333333333,28.066666666666663,13.77
36,9.445,25.78333333333333,27.51,19.586666666666662,13.015,15.74,27.36,36.8325,34.057500000000005,31.206666666666667,17.94666666666667,35.6175,40.3375,39.9125,27.133333333333336,21.18,25.3975,40.06,34.07,24.516666666666666,14.395,23.816666666666663,38.27666666666667,27.916666666666668,17.095
37,12.685,23.313333333333333,23.586666666666662,17.143333333333334,14.515,13.316666666666668,34.7725,32.6375,35.645,28.796666666666667,23.486666666666668,31.152500000000003,43.087500000000006,43.6575,29.00333333333333,24.156666666666663,28.5,40.6825,35.145,17.03,10.33,20.03,36.29,26.996666666666663,15.67
38,10.575,26.65333333333333,20.996666666666663,18.426666666666662,18.19,20.680000000000003,26.5075,33.4225,34.75,28.126666666666665,25.05,24.955,41.2575,38.3375,31.08,20.953333333333333,29.567500000000003,40.9825,27.82,20.49333333333333,16.744999999999997,23.206666666666667,37.656666666666666,30.063333333333333,14.305
39,6.99,21.13,18.43,25.663333333333338,14.765,20.486666666666668,28.79,34.7725,31.3725,25.430000000000003,23.83,33.3825,35.8375,46.665,26.84,19.73333333333333,40.805,39.7825,34.2175,21.33,17.740000000000002,16.473333333333333,37.13333333333333,25.266666666666666,9.55
40,10.01,14.043333333333331,26.21,26.120000000000005,11.855,25.91333333333333,29.4025,31.29,28.115,29.28,31.953333333333333,29.840000000000003,36.685,39.9725,29.8,20.94,37.095,36.715,36.155,29.12333333333333,10.095,17.430000000000003,49.43666666666667,23.24666666666667,11.865
41,10.02,17.27,22.906666666666663,22.813333333333333,14.52,26.129999999999995,37.61750000000001,29.705,39.67,22.743333333333336,28.59,35.145,39.68,46.01,25.683333333333334,21.99666666666667,32.035000000000004,36.5075,36.63,26.15,9.935,20.316666666666663,46.97,26.776666666666667,13.490000000000002
42,14.45,19.686666666666667,27.92,29.736666666666668,7.824999999999999,25.12333333333333,38.255,31.85,35.0925,29.03,34.97,32.5825,37.5,43.02250000000001,28.55333333333333,22.66,32.7325,43.127500000000005,30.1825,26.03,9.075,25.243333333333336,45.28,36.89,9.605
43,15.895,27.44333333333333,20.51,19.07,17.245,22.136666666666667,38.295,39.56,30.3575,30.19333333333333,28.096666666666664,34.292500000000004,46.175,42.93,25.186666666666667,24.686666666666667,37.965,47.49250000000001,24.5625,18.930000000000003,18.36,20.543333333333333,46.31999999999999,26.570000000000004,22.705
44,16.725,29.513333333333332,28.746666666666663,16.333333333333332,17.17,25.66333333333333,28.230000000000004,40.31,32.5725,28.41333333333333,27.83,37.650000000000006,49.225,41.255,32.32,32.10999999999999,35.942499999999995,43.25,24.417500000000004,18.78,10.505,24.183333333333334,55.20000000000001,23.03333333333333,17.82
45,10.98,23.66333333333333,38.52333333333333,19.023333333333333,11.945,24.58,25.3775,38.8475,27.027500000000003,28.936666666666667,36.61333333333333,33.395,53.2875,37.6525,28.223333333333333,28.486666666666668,30.6225,42.485,25.3725,22.30666666666667,13.82,24.486666666666668,53.95000000000001,19.726666666666667,11.29
46,12.53,23.27333333333333,37.42333333333334,26.76,14.385,22.47666666666667,32.19,40.34,30.3525,26.316666666666663,34.0,37.155,45.68,38.2925,26.486666666666668,28.50333333333333,39.2125,38.4475,32.0875,22.313333333333333,16.175,22.456666666666667,55.20666666666667,21.47,14.515
47,10.535,21.153333333333336,35.510000000000005,28.930000000000003,17.095,25.37333333333333,24.45,47.12,27.54,26.936666666666667,34.74666666666667,28.87,41.1025,34.91,31.57333333333333,38.9,36.29,40.2075,28.0875,28.023333333333337,13.375,27.37,50.22,24.1,17.884999999999998
48,13.79,20.63,29.200000000000003,21.48333333333333,20.005,17.55,29.58,46.39,33.095,24.516666666666666,36.00333333333334,29.252500000000005,45.7825,41.7725,30.086666666666662,37.58333333333333,39.2525,45.7675,39.09,29.01,18.655,19.523333333333333,42.11000000000001,22.290000000000003,12.785
49,19.38,23.78333333333333,35.583333333333336,24.786666666666665,13.9,23.286666666666665,27.7575,42.1425,33.239999999999995,28.67333333333333,41.8,30.4225,45.66,40.6125,38.92666666666667,32.22,41.517500000000005,39.8975,32.627500000000005,28.813333333333333,19.46,22.52333333333333,52.26666666666667,24.180000000000003,14.53
50,17.3,26.74,27.37333333333333,21.64333333333333,14.93,24.663333333333338,26.03,43.1275,35.435,33.23333333333333,36.67666666666667,36.8225,46.8625,48.74,35.53333333333333,28.726666666666663,49.44,42.4825,39.41,18.036666666666665,16.575,19.85333333333333,50.3,17.419999999999998,15.075
51,16.655,26.71,32.82,19.73,22.8,22.493333333333336,28.8975,44.0275,32.63,34.306666666666665,41.71333333333334,33.165000000000006,40.33,50.51,38.60333333333333,27.216666666666665,42.2725,43.23,39.8325,22.05,17.34,28.186666666666667,53.73,25.59,6.095
52,10.715,21.543333333333333,32.91,22.613333333333333,10.955,18.4,35.535000000000004,39.915,36.215,35.21333333333333,33.96,35.41,41.4725,48.5625,42.303333333333335,31.153333333333336,41.82,50.145,32.7125,19.196666666666665,17.775,25.163333333333338,51.52666666666667,24.743333333333336,14.885
53,13.79,26.58333333333333,35.35333333333333,26.843333333333334,14.375,19.39333333333333,37.58,45.7475,34.2925,37.74333333333333,35.306666666666665,38.697500000000005,40.35,42.86,46.18,31.936666666666667,47.4025,45.775,30.91,19.456666666666667,13.625,24.666666666666668,56.84,30.32333333333333,15.49
54,12.985,31.1,33.52333333333333,29.456666666666667,20.79,20.42333333333333,32.1275,51.455000000000005,31.915,38.34333333333333,37.86333333333334,31.692500000000003,38.675,40.875,38.946666666666665,32.72666666666667,46.4025,38.7225,29.605000000000004,28.5,19.625,27.58333333333333,59.10333333333333,28.58,12.97
55,13.985,33.15,37.42,28.4,17.880000000000003,18.820000000000004,37.7675,47.64,34.61,34.88666666666666,37.04333333333334,27.68,35.825,51.865,36.10333333333333,40.79,47.6,33.34,32.6575,27.33333333333333,17.009999999999998,26.78,60.70333333333334,30.45,12.02
56,17.775,36.00666666666667,42.48333333333333,26.72,12.87,17.41,25.9575,50.035,28.145000000000003,35.26333333333333,39.25,27.93,40.002500000000005,46.405,44.906666666666666,43.21666666666667,38.00749999999999,30.0525,27.83,23.06,17.55,27.00333333333333,61.156666666666666,33.32666666666667,16.085
57,11.89,33.59,38.22,17.55333333333333,14.015,16.996666666666666,29.125,58.93000000000001,34.167500000000004,36.95,33.32666666666667,35.1725,34.8,51.4725,39.82666666666667,44.46,39.330000000000005,34.120000000000005,35.2225,20.130000000000003,14.6,20.78,56.64666666666667,27.596666666666664,18.19
58,11.985,28.69,36.13999999999999,19.4,12.215,18.44666666666667,22.7825,62.56,27.42,37.99666666666667,39.53666666666667,31.395,38.2175,48.7675,45.44333333333333,36.2,34.76,40.965,24.635,27.64333333333333,14.97,19.363333333333333,59.47,27.33333333333333,12.66
59,7.29,21.88,31.09,21.94,11.52,17.4,29.835,59.1,30.37,33.62,37.70666666666667,33.44,44.96,51.765,39.93666666666667,28.096666666666668,41.0575,44.2325,31.545,22.25,9.325,20.85,50.45333333333334,25.49,18.71
60,7.34,21.846666666666664,39.31333333333333,21.8,12.395,19.80666666666667,29.815,49.79,29.4475,36.02666666666667,36.06333333333333,33.057500000000005,43.935,45.5375,44.18666666666667,32.85,36.97500000000001,37.7625,32.21,15.920000000000002,9.805,19.12,56.55,34.31333333333333,9.535
61,16.87,23.06,30.493333333333336,18.09,19.95,20.4,27.0125,48.7575,29.18,40.836666666666666,34.873333333333335,39.815000000000005,41.010000000000005,44.55,42.65,30.523333333333337,39.5175,42.74,34.9075,17.143333333333334,11.93,18.576666666666668,53.46666666666667,32.84,13.855
62,23.35,23.25666666666667,35.88333333333333,24.663333333333338,12.8,19.26,24.04,48.3075,28.1175,43.26666666666667,38.54,36.5075,39.095,43.72,45.01666666666667,30.78,42.2,44.057500000000005,32.065,25.590000000000003,12.18,16.723333333333333,54.796666666666674,35.01666666666667,13.45
63,18.05,17.886666666666667,32.483333333333334,21.386666666666667,14.69,25.17,28.98,51.93,28.9675,35.37333333333333,40.55,30.9475,37.71,39.682500000000005,54.79666666666666,25.23333333333333,40.8175,43.405,26.255,23.05333333333333,11.975,18.516666666666666,52.10333333333333,35.27,15.89
64,12.855,16.37333333333333,30.646666666666665,21.47666666666667,7.785,27.896666666666665,34.317499999999995,49.605,34.77,33.346666666666664,40.51333333333333,37.585,31.097500000000004,43.435,56.02666666666666,25.986666666666668,43.9075,41.13,31.47,19.72,12.83,19.30666666666667,52.7,37.373333333333335,12.405
65,15.36,19.88,33.43666666666667,20.94,6.08,29.12333333333333,31.635,44.735,34.11,34.42333333333333,45.21,36.21,30.76,41.1175,57.77333333333333,28.046666666666667,38.6725,40.435,35.265,21.113333333333333,12.165,19.613333333333333,54.553333333333335,35.89333333333334,13.32
66,16.955,26.316666666666663,30.843333333333334,13.696666666666667,9.11,19.376666666666665,35.8,47.4625,37.645,32.96,42.09,38.005,34.9825,44.5325,45.75666666666666,30.28,38.34,39.01,38.91,18.406666666666663,11.825,20.62,48.86000000000001,39.75666666666667,12.489999999999998
67,13.45,31.52333333333333,26.01333333333333,19.166666666666668,13.875,21.01,30.655,49.870000000000005,37.4275,28.11,45.77,27.0275,32.8225,46.5825,53.626666666666665,26.256666666666664,32.9,44.120000000000005,34.44,27.826666666666668,11.155,19.98,56.14666666666667,38.85666666666667,12.17
68,14.405,21.66,22.72666666666667,16.203333333333333,14.715,19.44666666666667,33.4275,52.4875,43.7825,25.60333333333333,37.51,31.6675,30.09,50.005,51.17666666666667,24.41,36.892500000000005,38.875,40.25,22.69333333333333,12.02,18.25333333333333,50.57333333333333,32.48,19.85
69,9.1,16.05666666666667,27.666666666666668,18.773333333333333,6.555,20.456666666666667,24.135,52.6425,40.4625,26.08333333333333,39.36333333333334,33.614999999999995,30.9475,43.3225,61.93333333333334,21.846666666666664,36.3925,36.115,34.3075,21.266666666666666,10.555,22.44333333333333,55.876666666666665,31.69666666666667,12.06
70,6.815,14.1,24.15333333333333,16.616666666666667,10.73,16.74,27.2775,53.92,35.77,25.600000000000005,33.67666666666667,40.36,32.572500000000005,39.89,56.623333333333335,18.32,37.145,36.57,29.2425,19.85333333333333,13.31,20.416666666666668,58.693333333333335,26.48333333333333,5.655
71,8.95,22.636666666666667,30.726666666666663,18.996666666666663,14.605,14.99,29.5575,53.5525,33.967499999999994,29.75,36.70666666666667,40.2325,26.905,39.945,54.51,19.78333333333333,41.2525,37.2175,34.135,13.766666666666667,5.15,24.46666666666667,59.34333333333333,30.75666666666667,10.54
72,11.845,26.543333333333333,24.19666666666667,19.01,9.275,13.136666666666663,34.8475,52.0725,30.11,25.570000000000004,38.54666666666667,35.1975,27.275,42.9225,56.51666666666667,22.58666666666667,36.5675,44.51,32.8975,9.323333333333332,13.81,22.19,53.423333333333325,32.36333333333334,12.675
73,14.035,27.243333333333336,21.883333333333336,19.236666666666668,9.82,14.576666666666666,35.8775,53.4025,35.8875,30.33333333333333,34.84,35.224999999999994,27.48,47.295,53.833333333333336,23.58333333333333,44.3025,42.685,31.090000000000003,15.806666666666665,15.39,17.733333333333334,50.02666666666666,35.68666666666667,10.585
74,11.614999999999998,28.21,32.763333333333335,17.633333333333333,12.0,22.606666666666666,29.1875,52.11,30.245,32.669999999999995,35.06333333333333,35.65,33.5075,40.2725,59.01333333333334,26.85666666666667,47.17249999999999,39.115,28.422500000000003,23.67333333333333,12.19,18.046666666666667,63.52333333333333,30.406666666666663,14.11
75,11.415,25.33,30.33333333333333,19.60333333333333,10.385000000000002,21.293333333333333,30.3375,49.94500000000001,35.245,28.51666666666667,32.77,46.81999999999999,32.2975,44.5825,52.45666666666667,27.31,45.6775,34.8,39.355,21.063333333333333,11.705,17.87333333333333,64.33666666666667,26.596666666666664,13.325
76,11.595,22.936666666666667,36.62666666666667,25.78,12.985,23.44,25.5475,49.0825,29.07,21.813333333333333,45.86333333333334,42.515,37.352500000000006,41.0725,59.29,27.88,41.61500000000001,40.9275,28.182500000000005,21.343333333333334,15.305,18.75,70.36999999999999,26.453333333333337,13.4
77,10.275,22.73333333333333,33.43,19.85,13.065,24.23,31.195,54.5275,31.185,23.326666666666668,46.11333333333334,44.82,41.8975,49.2025,57.63333333333333,29.76,43.92,45.87,26.3725,16.95,12.04,22.356666666666666,66.29666666666667,20.94333333333333,14.02
78,12.27,26.67,37.10333333333333,19.646666666666665,9.695,29.60333333333333,25.265,53.502500000000005,32.18,27.69333333333334,49.39666666666667,36.42,45.752500000000005,44.28,66.34666666666666,25.896666666666665,43.8825,44.010000000000005,24.8975,25.64,12.905,22.09,64.47666666666667,22.48,16.83
79,19.335,25.07333333333333,25.86,16.986666666666668,14.09,26.27,32.045,57.06,35.685,22.426666666666662,47.21666666666667,41.165,38.1775,41.3275,61.1,25.24,46.3525,41.7925,29.0325,20.64666666666667,16.125,18.013333333333332,55.29333333333333,22.013333333333332,16.165
80,16.07,27.25333333333333,32.18,22.66,11.815,32.70666666666667,32.1425,56.44499999999999,26.8125,27.83,49.74,46.0175,39.445,40.7125,58.67666666666668,29.92,39.245,38.580000000000005,29.115,19.256666666666668,13.954999999999998,22.46,61.836666666666666,27.05,15.41
81,15.015,27.24,32.29,22.836666666666662,11.55,37.0,29.880000000000003,59.45,25.635,26.293333333333333,51.94,48.785,38.4825,39.6675,59.19,26.263333333333332,33.5475,39.83,27.39,25.88,16.15,24.83666666666667,64.76,25.710000000000004,15.315
82,13.09,29.97,33.61333333333334,23.21333333333333,17.0,27.72333333333333,39.5825,57.42,28.885,19.346666666666668,50.79,44.92,38.3625,50.38,60.16,25.476666666666663,39.215,40.0825,26.2425,28.10666666666667,12.4,24.656666666666663,65.04333333333332,22.636666666666667,19.705
83,16.025000000000002,31.203333333333337,38.06333333333334,22.50333333333333,15.705,33.623333333333335,40.5275,59.765,27.3675,24.27333333333333,54.22666666666667,39.45,36.8075,49.69,70.47666666666667,29.03,37.245,42.4025,25.437500000000004,30.05,12.835,29.1,63.196666666666665,21.2,19.32
84,19.7,30.996666666666663,28.27,18.023333333333333,12.215,27.363333333333333,42.1475,66.6925,26.69,28.243333333333336,50.27,41.2675,37.885,54.9175,71.51333333333334,26.46333333333333,47.5825,41.55,29.3975,25.87,16.155,18.83666666666667,55.43,19.59,11.21
85,26.74,34.66,34.92333333333334,20.08333333333333,10.815,24.26666666666667,29.37,63.11,23.5275,23.8,58.306666666666665,39.5025,43.19500000000001,52.67,78.11666666666666,30.960000000000004,42.01499999999999,36.2125,25.8775,29.136666666666667,11.835,22.203333333333333,61.21666666666667,19.863333333333333,12.48
86,20.525,29.90333333333333,32.723333333333336,17.11,10.79,20.09,38.695,63.0625,30.2625,22.06,49.906666666666666,53.5375,39.9525,57.08,69.98666666666666,33.330000000000005,40.075,36.21,32.4125,27.87333333333333,11.28,19.33,60.41666666666666,16.923333333333332,16.105
87,14.54,22.856666666666666,39.77666666666666,21.51,7.35,25.60333333333333,34.7325,60.995,28.8725,26.05666666666667,52.98,46.315,42.69,55.035,66.29333333333334,35.57333333333333,39.85999999999999,36.49,34.3925,30.426666666666662,11.15,18.606666666666666,63.41333333333333,21.256666666666668,21.62
88,15.72,23.06,32.49666666666667,25.376666666666665,18.47,22.676666666666662,28.72,64.03,33.4925,21.75,52.21333333333334,45.2125,49.8425,47.3,61.376666666666665,29.053333333333335,39.37,42.13249999999999,31.6325,36.943333333333335,19.255,16.063333333333333,54.88333333333335,25.67,16.740000000000002
89,11.805,28.913333333333338,37.940000000000005,24.346666666666664,8.58,21.376666666666665,29.56,66.1925,40.5125,25.513333333333332,52.3,44.9925,49.955,43.8625,63.69333333333333,33.083333333333336,42.9725,43.9175,30.0825,34.92,11.19,16.33666666666667,58.23,25.75,12.885
90,12.865,22.52333333333333,40.02333333333333,19.426666666666662,11.535,19.42,36.6775,66.6675,42.84,23.83333333333333,54.923333333333325,44.97,51.2825,46.1725,65.39666666666666,31.08333333333333,42.6525,51.7725,24.680000000000003,31.040000000000003,8.35,15.993333333333334,58.31,22.94,17.585
91,12.29,26.610000000000003,35.026666666666664,23.360000000000003,11.72,16.546666666666667,39.845,64.02,44.0175,18.91333333333333,48.36333333333334,54.1475,46.932500000000005,53.9825,69.95,31.426666666666677,44.0475,46.8275,31.705,26.876666666666665,8.795,18.456666666666667,56.28,22.98333333333333,12.59
92,11.85,30.366666666666664,41.09,23.046666666666667,10.53,25.316666666666663,33.0525,64.62750000000001,38.055,20.736666666666668,56.07333333333333,46.295,48.5275,51.7175,73.31666666666668,30.89,42.695,45.7825,32.1825,29.42333333333333,9.605,19.60666666666667,59.52,22.899999999999995,8.61
93,16.345,23.47,40.940000000000005,20.076666666666668,11.17,19.4,39.6475,68.915,42.3125,23.626666666666665,52.77,51.9125,50.35,53.3475,66.38666666666667,34.91,46.1825,53.0175,32.8,31.17333333333333,15.33,11.88,58.53999999999999,21.96,9.825
94,22.44,35.35666666666666,40.41333333333333,24.406666666666663,11.935,16.53,29.0525,66.88,39.615,22.430000000000003,59.96333333333333,50.7625,53.845,45.915,83.92666666666666,34.376666666666665,46.1475,51.7925,24.445,29.55,16.565,21.47666666666667,60.92333333333334,21.27,11.615
